AccX [mg],AccY [mg],AccZ [mg],State
466,-1142,-271,0
462,-1111,-261,0
429,-1055,-267,0
382,-1004,-287,0
330,-920,-263,0
303,-802,-225,0
320,-807,-216,0
348,-816,-226,0
364,-899,-249,0
388,-920,-224,0
419,-1035,-244,0
475,-1184,-374,0
470,-1178,-236,0
508,-1208,-245,0
518,-1195,-292,0
458,-1160,-303,0
418,-1112,-297,0
382,-1041,-240,0
408,-984,-251,0
401,-930,-214,0
410,-933,-235,0
408,-979,-274,0
388,-1004,-207,0
425,-1085,-242,0
476,-1144,-287,0
486,-1169,-271,0
471,-1169,-253,0
459,-1209,-285,0
466,-1171,-293,0
449,-1107,-265,0
425,-1040,-238,0
402,-986,-230,0
355,-951,-181,0
358,-969,-231,0
369,-974,-240,0
370,-981,-222,0
380,-999,-243,0
384,-1038,-270,0
380,-1047,-256,0
381,-1059,-262,0
382,-1050,-252,0
392,-1005,-249,0
377,-969,-235,0
352,-978,-248,0
344,-998,-276,0
333,-1019,-272,0
352,-1037,-265,0
393,-1049,-275,0
420,-1069,-282,0
441,-1089,-316,0
428,-1084,-328,0
391,-1065,-302,0
372,-1041,-275,0
368,-1033,-287,0
374,-1014,-300,0
389,-988,-283,0
399,-1006,-273,0
416,-1079,-286,0
442,-1199,-328,0
482,-1292,-334,0
517,-1307,-289,0
540,-1280,-258,0
529,-1252,-275,0
484,-1269,-341,0
437,-1256,-326,0
424,-1210,-266,0
457,-1163,-239,0
498,-1131,-235,0
477,-1106,-245,0
415,-1106,-255,0
382,-1133,-268,0
373,-1073,-239,0
394,-1009,-217,0
382,-948,-203,0
357,-867,-162,0
331,-854,-170,0
305,-907,-226,0
304,-944,-237,0
324,-941,-189,0
360,-957,-172,0
419,-976,-212,0
364,-827,-163,0
402,-1043,-263,0
360,-1033,-256,0
322,-1067,-248,0
387,-1047,-229,0
433,-1106,-312,0
395,-892,8,0
395,-945,-168,0
396,-1046,-360,0
307,-1029,-263,0
321,-1001,-208,0
356,-969,-171,0
424,-1001,-178,0
446,-1094,-284,0
504,-1225,-389,0
435,-1246,-268,0
432,-1261,-182,0
479,-1254,-225,0
492,-1245,-371,0
454,-1095,-266,0
419,-1015,-178,0
382,-1092,-241,0
379,-1108,-321,0
361,-1037,-213,0
385,-1020,-211,0
443,-1057,-260,0
457,-1116,-291,0
447,-1172,-281,0
422,-1217,-278,0
414,-1161,-199,0
460,-1128,-237,0
478,-1138,-345,0
411,-1081,-260,0
365,-1010,-187,0
342,-985,-197,0
354,-993,-276,0
364,-967,-268,0
368,-940,-228,0
