AccX [mg],AccY [mg],AccZ [mg],State
1010,-631,419,0
1583,-662,178,0
1996,-614,88,0
1996,-352,144,0
1996,27,77,0
1996,-95,38,0
1996,-1,-502,0
1996,-40,-1316,0
1996,-261,-1749,0
1996,-421,-1654,0
1996,-596,-1179,0
1996,-570,-608,0
1996,-470,4,0
1996,-461,645,0
1996,-434,1081,0
1980,-433,1147,0
1930,-441,1066,0
1924,-432,1035,0
1794,-429,1016,0
1625,-470,866,0
1553,-490,782,0
1560,-429,825,0
1740,-298,1003,0
1653,-98,1178,0
1446,35,1284,0
1192,17,1518,0
930,28,1598,0
580,309,1522,0
317,388,1514,0
116,319,1439,0
-3,238,1234,0
-31,216,1022,0
-133,233,853,0
-296,138,794,0
-330,21,771,0
-351,55,737,0
-522,81,765,0
-497,72,724,0
-536,147,668,0
-578,141,704,0
-578,207,686,0
-560,269,705,0
-476,297,724,0
-302,341,738,0
-181,431,758,0
-228,359,768,0
-465,264,889,0
157,209,1169,0
433,141,1250,0
184,-156,1957,0
740,-399,1998,0
1853,-299,1998,0
1996,140,1933,0
1996,252,1537,0
1591,377,1079,0
1657,643,932,0
1655,416,1034,0
1682,244,1147,0
1864,227,1018,0
1996,108,764,0
1996,153,451,0
1996,151,185,0
1927,191,38,0
1707,17,135,0
1551,-90,210,0
1436,-178,266,0
1366,-241,135,0
1299,-332,-18,0
1270,-349,-163,0
1196,-353,-242,0
1142,-320,-206,0
1039,-315,-149,0
898,-330,-140,0
962,-354,-276,0
891,-278,-411,0
747,-295,-403,0
752,-264,-441,0
744,-168,-567,0
716,-124,-697,0
622,-104,-783,0
520,-26,-820,0
452,24,-766,0
335,46,-678,0
344,62,-661,0
325,46,-654,0
343,105,-538,0
281,50,-471,0
120,56,-349,0
44,65,-261,0
-75,125,-169,0
-190,143,-146,0
-318,255,-71,0
-401,327,1,0
-470,386,55,0
-524,528,121,0
-569,615,189,0
-632,659,221,0
-624,693,197,0
-572,726,138,0
-471,765,89,0
-407,824,46,0
-370,795,1,0
-378,730,-73,0
