T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
165309, 256, -554, -174, 107170, -305270, -65520
165329, 223, -568, -108, 185500, -328370, 5040
165349, 182, -660, -86, 262710, -360290, 94640
165369, 151, -802, -109, 285460, -418950, 165410
165389, 202, -972, -263, 246470, -488740, 174090
165409, 290, -1042, -346, 138530, -562590, -2170
165429, 333, -1027, -331, 174370, -537040, -92190
165449, 369, -989, -336, 217770, -525070, -132790
165469, 387, -945, -330, 258930, -526120, -123410
165489, 340, -910, -310, 307650, -532630, -72100
165509, 280, -910, -320, 350140, -546910, -20370
165529, 213, -908, -303, 387520, -546210, -19740
165549, 225, -903, -338, 397110, -524020, -96460
165569, 307, -897, -376, 386750, -489300, -205030
165589, 431, -891, -364, 403340, -451990, -262080
165609, 439, -886, -290, 446880, -440300, -215460
165629, 347, -909, -246, 479150, -469420, -92120
165649, 268, -909, -252, 457450, -512890, -5880
165669, 197, -896, -219, 400680, -527730, -16240
165689, 185, -870, -223, 320950, -521010, -98350
165709, 288, -949, -331, 207620, -513170, -217770
165729, 425, -1071, -411, 126490, -483210, -312270
165749, 587, -1233, -384, 128100, -420070, -344190
165769, 629, -1379, -314, 185150, -355530, -299880
165789, 458, -1348, -324, 214200, -352170, -185920
165809, 393, -1060, -333, 183260, -377090, -118370
165829, 319, -693, -207, 156380, -343490, -163170
165849, 187, -424, -110, 174930, -296170, -167650
165869, 88, -270, -60, 188790, -292600, -95410
165889, 38, -209, -48, 177870, -306250, -25760
165909, 8, -166, -29, 153440, -310800, 9100
165929, 0, -170, -37, 126280, -297710, 8400
165949, 10, -239, -31, 95200, -271250, -17010
165969, 31, -696, -106, 59850, -226520, -66220
165989, 534, -1140, -407, -8470, -171710, -149240
166009, 1996, -1998, -1075, -111510, -98910, -314300
166029, 869, -1998, -562, -23100, -24990, -271390
166049, 357, -1088, 12, 190120, -58170, 195370
166069, 204, -611, -220, 80570, -91000, 131740
166089, 126, -475, -273, -94500, -138110, -20860
166109, 88, -310, -100, -7490, 20300, -122990
166129, 118, -341, -169, 52290, 85610, -134050
166149, 105, -223, 7, 104580, 129500, -115290
166169, 164, -332, -30, 115220, 115220, -41300
166189, 177, -428, 11, 60270, 61530, 51100
166209, 366, -895, -335, -31010, -420, 128520
166229, 449, -1642, -389, -38500, 14980, 157710
166249, 717, -1998, -631, 14980, 114240, 73080
166269, 1430, -1998, -701, -15120, 261380, -257950
166289, 1143, -1998, -506, 19180, 298200, -297850
166309, 802, -1886, -596, 15120, 193270, -68390
166329, 634, -1686, -299, 36400, 151620, 68040
166349, 609, -1998, -488, 83230, 192290, 91490
166369, 682, -1630, -496, -19320, 175420, -10710
166389, 434, -1009, -333, -20580, 242270, -152810
166409, 219, -603, -147, 76160, 284270, -94990
166429, 167, -421, -116, 98840, 287280, -30660
166449, 215, -584, -191, 65450, 265650, 13860
166469, 481, -1272, -138, 55790, 254030, 59010
166489, 1696, -1998, -480, 29820, 248080, 64610
166509, 1458, -1998, -1455, -139930, 82180, 153790
166529, 829, -1938, -406, -174090, 30520, 175280
166549, 426, -778, -352, -24640, 252070, -151340
166569, 211, -304, -176, 8330, 251370, -133140
166589, 91, -125, -33, 135450, 262080, 39550
166609, 35, -76, 0, 208740, 248430, 187810
166629, 11, -86, -33, 195860, 193690, 301630
166649, -22, -68, -11, 150990, 144200, 367220
166669, -26, -73, -23, 120890, 122990, 390670
166689, -24, -72, -22, 97510, 109620, 389480
166709, -26, -117, -28, 82530, 104930, 368410
166729, -45, -335, -100, 69650, 110600, 338730
166749, -120, -499, 58, 48720, 135800, 284200
166769, -64, -297, 166, 1400, 215460, 145670
166789, 32, -362, -29, -184520, 302890, -103320
166809, 63, -428, -196, -436100, 281470, -295960
166829, 141, -467, -327, -420140, 350490, -499870
166849, 166, -369, -247, -168630, 481460, -514710
166869, 535, -347, -121, 81900, 520800, -363230
166889, 924, -758, 48, 228970, 393540, 19460
166909, 518, -1998, 120, 179060, 95620, 621180
166929, -163, -1998, -981, -149380, -400190, 1024100
166949, -34, -1079, -178, -247730, -206780, 209860
166969, 189, -289, -38, -308210, 162260, -637630
166989, 132, -95, 8, -298130, 221620, -759780
167009, 192, -77, -63, -232190, 127610, -559090
167029, 139, -85, -62, -156800, 18340, -314230
167049, 143, -112, -114, -40180, -50260, -70560
167069, 90, -99, -45, 74340, -82390, 108990
167089, 78, -171, -40, 176680, -88060, 245350
167109, 126, -362, -34, 220080, -86590, 325780
167129, 188, -627, 136, 216580, -62300, 351610
167149, 323, -1610, -341, 124950, -87570, 351750
167169, -284, -1998, -566, -17920, -190120, 310800
167189, 494, -1356, -332, -33530, 29960, -256900
167209, 1263, -355, 386, -161840, 354130, -1100680
167229, 859, -800, -44, -42840, 299600, -887530
167249, 444, -1569, -532, -50890, -273700, 142660
167269, 609, -1998, -998, 25970, -554960, 742210
167289, -276, -1998, -57, 292950, -377580, 664510
167309, 195, -1147, -161, 359660, -52850, 54110
167329, 497, -437, -274, -140140, 104370, -839930
167349, 313, -25, 58, -310660, 134470, -1048880
167369, 136, -31, 53, -127330, 99400, -684390
167389, 73, -120, -39, -21840, -73640, -242060
167409, -3, -144, -24, 8960, -262220, 55160
167429, -31, -133, -12, 58030, -349720, 206710
167449, -38, -99, 2, 105210, -353220, 235060
167469, -37, -78, 25, 117740, -338240, 205380
167489, -39, -121, 13, 109410, -321580, 162680
167509, -71, -508, -93, 83650, -310520, 125090
167529, 485, -893, -229, -86170, -178640, -139860
167549, 1213, -1488, -1667, -331030, -95620, -349230
167569, -20, -1616, -991, 257670, 259770, -180740
167589, 404, -463, 752, 744940, 685230, -316120
167609, 375, -673, -99, 175560, 218260, -274330
167629, 68, -249, 452, -57400, -64890, -10220
167649, -11, -534, -29, -363300, -363090, 163590
167669, 412, -1998, -1319, -651140, -674730, 271950
167689, 1956, -1998, -1997, -410060, -452690, 47250
167709, 247, -1998, 1745, 930580, 546910, 1610
167729, 777, -1020, -519, 415660, 422730, -294490
167749, 233, -309, -103, -398370, -65170, -352590
167769, 141, -195, -132, -278320, -73150, -57470
167789, 36, -138, -56, -198870, -76510, 87780
167809, -21, -95, 7, -119700, -78680, 175840
167829, -31, -75, -4, -90230, -94220, 202020
167849, -33, -62, 5, -84630, -108290, 191310
167869, -22, -53, -7, -68880, -116900, 169610
167889, -17, -88, -59, -37380, -132580, 156170
167909, -16, -84, -43, 13300, -142730, 147210
167929, -8, -63, -9, 87850, -124670, 127470
167949, 0, -57, 23, 118720, -101850, 97020
167969, -51, -268, 66, 96810, -90790, 76300
167989, 199, -200, -141, 19880, -52430, 34020
168009, 132, -289, -313, -211750, 49840, -119770
168029, -33, -480, -744, -260120, 215250, -123830
168049, -90, 118, -306, 31360, 409010, -90720
168069, 2, 98, -367, 512400, 621460, -155750
168089, 260, -1836, 594, 812350, 595000, -5320
168109, 1996, -1998, -1997, 998480, 570570, 190820
