T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
13819, 391, -958, -264, -28700, -76720, -48300
13839, 378, -979, -212, -7980, -74060, -20860
13859, 343, -953, -156, 43960, -49770, 6020
13879, 325, -932, -178, 62650, -42280, 18340
13899, 329, -916, -225, 29890, -62440, 12880
13919, 331, -882, -221, 1750, -59710, -28840
13939, 324, -848, -162, 29470, -34370, -37310
13959, 329, -859, -149, 29400, -35420, -28840
13979, 360, -918, -211, 1470, -59430, -10710
13999, 375, -979, -260, -4760, -68810, 7490
14019, 360, -987, -219, 27650, -45990, 12180
14039, 349, -955, -160, 52710, -19740, -140
14059, 355, -965, -177, 33250, -23520, -14210
14079, 376, -984, -231, -7350, -44660, -21210
14099, 373, -949, -238, -17640, -45010, -25900
14119, 348, -868, -168, 8750, -24290, -21070
14139, 328, -854, -166, 23730, -18130, -1190
14159, 331, -883, -207, 7980, -34020, 22960
14179, 333, -940, -228, 3010, -35910, 32900
14199, 323, -938, -187, 20370, -13860, 21700
14219, 331, -905, -156, 27300, 12180, -10920
14239, 358, -887, -172, 1820, 13930, -37870
14259, 382, -918, -239, -32760, -5390, -34300
14279, 376, -934, -235, -33670, -12530, -3360
14299, 345, -951, -194, 4830, 6020, 31150
14319, 328, -934, -162, 31640, 24640, 45360
14339, 328, -916, -189, 15120, 28210, 29190
14359, 338, -897, -216, -20230, 21490, 5810
14379, 340, -875, -206, -30660, 27230, -9870
14399, 326, -846, -164, -15120, 44870, -11970
14419, 320, -860, -169, -1680, 53760, 280
14439, 342, -905, -211, -14630, 42140, 16800
14459, 375, -986, -255, -29330, 34860, 21210
14479, 380, -1020, -213, -15400, 48300, 19110
14499, 371, -1017, -157, 16100, 74410, 13650
14519, 367, -971, -178, 15260, 78820, 6160
14539, 360, -927, -237, -30870, 49280, 560
14559, 352, -884, -242, -63980, 25620, 1680
14579, 332, -864, -200, -42840, 37310, 8750
14599, 317, -885, -156, 4830, 62650, 23800
14619, 326, -942, -168, 10430, 60410, 37660
14639, 347, -965, -208, -28840, 41020, 19040
14659, 357, -960, -221, -45080, 37520, -3290
14679, 363, -935, -217, -35420, 46550, -15120
14699, 357, -897, -197, -17360, 52780, -8890
14719, 335, -878, -184, -2940, 47320, 14770
14739, 323, -886, -201, 350, 35070, 37520
14759, 317, -902, -197, 4970, 33110, 41650
14779, 315, -924, -175, 11480, 39620, 28420
14799, 333, -936, -170, 910, 40320, 1540
14819, 362, -940, -203, -27860, 28350, -24920
14839, 375, -944, -237, -45010, 13440, -30590
14859, 376, -943, -235, -27930, 11550, -14910
14879, 367, -952, -210, 11760, 22260, 7560
14899, 349, -976, -167, 41230, 27160, 26670
14919, 341, -972, -167, 34790, 15190, 29260
14939, 333, -930, -192, -3710, -10430, 13300
14959, 322, -883, -209, -34230, -28490, -7140
14979, 325, -853, -212, -34510, -28280, -21210
14999, 333, -855, -205, -12950, -16660, -25970
15019, 330, -863, -176, 17640, -5180, -16940
15039, 318, -876, -165, 38290, -4900, 1470
15059, 316, -896, -178, 33320, -18690, 14490
15079, 334, -939, -200, 13440, -34090, 10360
15099, 362, -987, -227, -2380, -40740, -7070
15119, 381, -1003, -213, -4830, -36050, -28700
15139, 388, -974, -202, 3780, -26880, -42980
15159, 369, -945, -217, 6510, -32900, -36960
15179, 356, -920, -215, 9030, -45920, -13300
15199, 342, -920, -196, 23380, -47530, 5530
15219, 324, -919, -160, 41440, -43400, 15960
15239, 316, -910, -162, 42140, -44240, 15400
15259, 328, -901, -209, 12110, -59220, 1750
15279, 347, -891, -240, -26250, -77140, -19740
