T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
7251, -138, -22, 603, -11340, 12040, 2800
7271, -121, -32, 684, 1190, -38780, 11130
7291, -210, 55, 620, 10990, -52430, 6230
7311, -266, 42, 650, 19530, -31640, 840
7331, -233, 55, 740, 25130, -700, 6090
7351, -131, 64, 779, 6090, 17150, 14350
7371, -52, 11, 884, -31570, 20720, 15890
7391, -123, -33, 818, -52850, 16870, 19180
7411, -144, 27, 790, -42910, -1610, 21910
7431, -123, 105, 814, -22400, -12950, 25200
7451, -187, 19, 866, -9100, -7840, 23310
7471, -119, -89, 980, 23380, -8820, 21490
7491, -87, 5, 963, 26600, -3710, 19250
7511, -68, 70, 925, -35980, -4620, 12880
7531, -124, 78, 904, -72940, -14770, 6370
7551, -169, -11, 848, -57750, -25760, 5600
7571, -81, 11, 892, -1400, -41790, 10430
7591, -7, -14, 1037, 25620, -42980, 20300
7611, -55, -31, 1138, 14420, -21980, 20720
7631, -159, -25, 929, -44870, -20790, 4550
7651, -80, 7, 837, -64330, -43120, -7490
7671, 1, 17, 805, -35140, -39200, 11410
7691, 63, -137, 1087, -18620, -7980, 26040
7711, 3, -132, 1087, -840, 5810, 18760
7731, -53, -97, 937, 5110, -18340, -3290
7751, 65, -53, 794, 8330, -30240, -14560
7771, 130, -61, 944, 1610, -28980, -8330
7791, 45, -99, 1050, -10990, -20930, 5320
7811, 10, -95, 1044, -9310, -28140, 2380
7831, 53, -84, 962, 12950, -39970, -7560
7851, -15, -77, 952, 12390, -33810, -17710
7871, -70, -38, 909, 490, -34440, -20650
7891, 60, -46, 1029, -3850, -45500, -11480
7911, 231, -226, 1248, 11690, -42700, 3430
7931, 203, -191, 1459, 24990, -29680, 2800
7951, 103, -141, 1447, 8400, -34440, 1260
7971, 80, -68, 1342, -14980, -58240, 70
7991, 120, -89, 1410, -10500, -61880, 210
8011, 154, -98, 1523, 21140, -34580, 4060
8031, 171, -143, 1694, 52920, -6020, 9590
8051, 124, -104, 1670, 45570, 1540, 8610
8071, 89, -67, 1581, 10290, -7000, -3290
8091, 77, -27, 1416, 910, -13580, -19250
8111, 59, -10, 1290, 13370, -20300, -16940
8131, 45, -25, 1259, 15470, -9660, -5110
8151, 28, -37, 1197, -700, 8820, 1470
8171, 31, -65, 1179, -19600, 16240, -1050
8191, 32, -68, 1089, -27160, 13230, -7210
8211, 74, -73, 1095, -27020, 12810, -13020
8231, 82, -82, 1037, -31780, 22400, -12460
8251, 69, -112, 1028, -45010, 34650, -5740
8271, 32, -140, 1017, -46620, 37310, 1750
8291, 57, -159, 1060, -34300, 31500, 350
8311, 50, -133, 997, -17780, 26460, -5040
8331, 50, -136, 981, -25900, 22470, -12880
8351, 46, -185, 949, -141470, 22120, -13230
8371, 49, -262, 975, -174370, 15470, -7630
8391, 1, -319, 983, -169260, 4690, 5740
8411, 38, -386, 952, -165060, -4830, 5810
8431, 82, -430, 898, -174510, -15890, -7630
8451, 62, -512, 831, -187950, -15890, -7420
8471, 87, -529, 830, -205940, -11200, -1540
8491, 22, -618, 816, -214830, -18900, -4690
8511, -5, -674, 749, -196280, -14910, 1050
8531, 26, -646, 666, -150570, -910, 350
8551, 135, -676, 642, -139020, -8260, -10220
8571, 107, -776, 593, -169680, -11830, -1400
8591, 89, -848, 573, -212450, -9310, 15960
8611, 85, -854, 485, -229670, -8750, 28490
8631, -6, -841, 375, -226100, -1680, 36680
8651, 27, -862, 327, -229810, -3430, 43960
8671, 98, -851, 259, -241360, -18620, 37380
8691, 45, -963, 154, -271810, -24780, 23450
8711, -8, -1114, 9, -302470, -13230, 32270
8731, -59, -1070, -96, -313110, -4760, 31710
8751, -88, -916, -151, -298830, -6300, 19880
8771, 5, -921, -222, -277340, -13230, 4620
8791, 14, -1010, -336, -254310, -19670, 630
8811, -130, -998, -345, -217210, -5950, 18060
8831, -129, -988, -382, -161910, 18620, 44240
8851, -10, -921, -394, -77210, 15680, 46480
8871, 32, -882, -384, 6650, 2030, 27860
8891, 15, -1015, -413, 33880, -1330, 2380
8911, -91, -1024, -377, 42070, 420, -11480
8931, -62, -978, -366, 49560, 6020, -20510
8951, 11, -934, -297, 69160, 4130, -29820
8971, 69, -895, -265, 76720, 3010, -43610
8991, 56, -964, -294, 61600, 7280, -48370
9011, -19, -1095, -266, 28840, 11760, -45080
9031, -40, -1005, -242, -210, 13440, -50610
9051, 90, -939, -235, 54390, 8750, -28630
9071, 141, -939, -228, 64610, 4340, -12460
9091, 116, -993, -197, 61740, 12740, 6580
9111, 37, -1072, -191, 51800, 20020, 7420
9131, -9, -1080, -140, 62020, 21770, -1120
9151, 50, -926, -94, 91000, 19670, -4690
9171, 105, -829, -107, 110320, 12460, -1750
9191, 164, -977, -37, 80640, 17990, 22750
9211, 113, -1076, -31, 31710, 26180, 41510
9231, 38, -1071, -41, 22820, 17990, 26810
9251, 25, -1036, -72, 28210, -700, -1050
9271, -12, -926, -18, 27720, -8680, -15750
9291, 68, -960, 2, 6790, 210, -14490
9311, 164, -1034, -15, -12390, -630, 10150
9331, 79, -1021, -4, -24360, 0, 3430
9351, -62, -948, -18, -26110, 770, -9380
9371, -81, -1021, -112, -10570, -2520, -6230
9391, 47, -1023, -87, -280, -2590, 23800
9411, 33, -1048, -69, 5460, -3220, 40600
9431, 4, -1008, -57, 13580, -4060, 32620
9451, -51, -960, -14, 21490, -560, 13860
9471, 83, -955, -35, 26460, -910, 7280
9491, 67, -1011, -30, 24010, -3010, 13510
9511, 18, -1074, -3, -1960, 5670, -1540
9531, 38, -1104, -41, -7630, 18900, -4480
9551, -160, -903, 133, 11970, 25760, 20090
9571, 298, -889, -206, 17570, 20510, 18480
9591, 38, -970, -53, -31920, -35070, -32830
9611, -30, -1171, 45, 7210, -9380, -34720
9631, 23, -1059, 7, 11620, -12950, -10570
9651, 49, -954, -59, -1610, -490, -8470
9671, 30, -962, -80, -12180, 9940, 3080
9691, 41, -1028, -69, -10080, 19460, 10360
9711, 24, -1109, -19, -1470, 15120, 7000
9731, -3, -1095, 0, 2870, 8120, -4130
9751, 19, -992, -26, -2730, 18970, -9030
9771, 58, -932, -89, -8470, 31010, -3010
9791, 15, -932, -45, -2380, 40810, 2030
9811, 34, -1038, -33, 5810, 32130, -15680
9831, 20, -1023, -11, 420, 19810, -29400
9851, 45, -1025, -32, -4690, 8260, -11130
9871, 81, -977, -61, -3360, 9870, 4970
9891, 67, -933, -92, -1470, 23170, 2380
9911, 88, -935, -87, 2170, 31500, -5320
9931, 61, -1120, -42, 18340, 20860, 3850
9951, 53, -975, -50, 24430, 17500, 10430
9971, 29, -814, -4, 19670, 14210, 16660
9991, -22, -962, -54, -11830, -12670, 9170
10011, 25, -1025, -59, -22820, -23730, -8820
10031, -12, -1020, -21, -1750, -7210, -14770
10051, 12, -973, -17, -910, -6230, -17500
10071, 96, -977, -76, 4410, -5460, -1750
10091, 92, -1029, -91, 13230, -4970, 25410
10111, 66, -1077, -60, 21420, -4690, 14280
10131, 48, -1188, -27, 18550, -7420, -9380
10151, 14, -1190, -15, 12740, -2800, -21490
10171, 4, -1225, -64, 7770, 3780, -26880
10191, 11, -1299, -82, 4060, -9870, -16940
10211, 58, -1458, -92, 8050, -20720, -4410
10231, 20, -1548, 3, 16590, -16940, -10990
10251, -3, -1490, 34, 19460, -7560, -20930
10271, 1, -1352, 51, 8610, -6440, -33250
10291, 51, -1310, -39, 1050, -6020, -62650
10311, 123, -1362, -40, 5530, -9590, -29120
10331, 216, -1474, -13, 19110, -5950, 16240
10351, 173, -1476, 33, 31500, -1470, 15960
10371, 154, -1357, 150, 42210, 5250, -4970
10391, 109, -1163, 166, 54600, 20930, -32760
10411, 192, -1274, 135, 46270, 25270, -12950
10431, 173, -1311, 83, 20020, 1330, 64330
10451, 120, -1196, 6, -7490, -13230, 76580
10471, 131, -1073, -14, -36540, -11970, -32060
10491, 196, -1007, -79, -36330, -12950, -10360
10511, 217, -1086, -119, -39620, -23520, 43260
10531, 105, -1045, -213, -37940, -30170, 66710
10551, 118, -1036, -234, -31290, -35630, 57050
10571, -99, -921, -143, -18410, -37590, 33950
10591, -72, -1163, 91, -2310, -35140, 1890
10611, 59, -1307, 92, -10360, -24500, 8260
10631, 142, -968, -151, -39620, -39690, 17570
10651, 108, -888, -224, -47110, -55020, 22330
10671, -119, -784, -199, -28700, -48300, 10850
10691, -19, -999, -11, -3920, -27580, -9800
10711, 94, -1163, 74, 7140, -11410, -13930
10731, 59, -873, -88, -11200, -17500, -4760
10751, -296, -594, -192, -24080, -17430, 6440
10771, -275, -534, -249, -15120, -11900, 19460
10791, 0, -754, -84, 14140, -980, 38640
10811, 318, -1153, 145, 39690, 8820, 36610
10831, 28, -775, 63, 19670, 4900, 29260
10851, 21, -484, -208, -17570, -11340, 38080
10871, -122, -346, -230, -11270, -13860, 30520
10891, -108, -568, -3, 31360, 24220, 13160
10911, 109, -889, 244, 55650, 60550, 51030
10931, 62, -693, 167, 43680, 58800, 59850
10951, -11, -398, -101, -5530, 18830, 13020
10971, -43, -330, -156, -35280, -11340, -7770
10991, -95, -365, -79, -21630, -2800, 11270
11011, -112, -511, 53, 210, 13930, 43540
11031, -90, -494, -8, 12390, 18480, 52500
11051, -141, -359, -146, 5250, 6650, 35980
11071, -171, -359, -179, -2660, -11200, 4830
11091, -182, -488, -48, 5390, -14490, -4060
11111, -129, -641, 43, 25970, -6300, 10150
11131, -198, -807, 165, 39690, -2590, 20300
11151, -251, -796, 198, 36190, -10150, 5460
11171, -93, -840, 123, 9590, -10290, 1750
11191, 5, -756, 14, -2450, -21700, -6860
11211, -37, -712, -63, -6860, -30870, -15540
11231, -207, -832, 57, 2380, -31080, -24010
11251, -273, -869, 133, 7000, -23870, -13790
11271, -202, -886, 180, -3150, -18550, -5460
11291, -48, -787, 55, -21560, -17570, -14770
11311, -66, -696, -99, -35770, -19600, -20230
11331, -122, -752, -174, -28840, -17640, -19180
11351, -200, -787, -122, -7630, -4760, -13860
11371, -89, -790, -53, 8120, 13230, 1260
11391, -14, -1052, 112, 15820, 27370, 43470
11411, -103, -1261, 140, 5390, 23310, 54880
11431, -232, -1033, -108, -24780, 11830, 10780
11451, -111, -701, -304, -49280, 12600, -40530
11471, 93, -796, -211, -33950, 31710, -49980
11491, 46, -1043, -27, 490, 39410, -28490
11511, -98, -1403, 98, 16520, 23310, -9170
11531, -248, -1104, -110, -4270, 16100, -28140
11551, -81, -669, -346, -41370, 31360, -61110
11571, 176, -780, -327, -39550, 48300, -65310
11591, 255, -1141, -191, -5600, 33530, -18830
11611, -39, -1362, -36, 14840, -4130, 9590
11631, -36, -1098, -139, 490, -23100, -14770
11651, 92, -1004, -228, -19250, -8190, -44240
11671, 260, -1006, -225, -10220, 11550, -24150
11691, 131, -1302, -168, 10220, 25060, -21000
11711, 101, -1193, -200, 21630, 15470, -9170
11731, 62, -1191, -157, 6650, -9030, -23240
11751, 81, -1329, -135, 8540, -18970, -9170
11771, -26, -1418, -113, 15610, -19250, -12040
11791, -74, -1493, -76, 17220, -13440, -24150
11811, -90, -1597, -75, 16800, -11410, -50680
11831, -35, -1568, -122, 20370, -3500, -48440
11851, 13, -1698, -129, 19040, 4620, -45010
11871, -15, -1738, -87, 25690, 3430, -55300
11891, -13, -1733, -58, 19460, 4200, -69020
11911, 9, -1627, -63, 12950, 9100, -79660
11931, 82, -1542, -87, 11830, 14420, -71330
11951, 104, -1482, -74, 15540, 16170, -48370
11971, 161, -1520, -76, 17290, 5880, -20440
11991, 130, -1472, -40, 17570, 70, -7840
12011, 110, -1377, -42, 22190, 8190, 5530
12031, 155, -1357, -46, 25410, 15330, 16590
12051, 204, -1347, -33, 31500, 18060, 28280
12071, 250, -1345, -36, 31920, 15960, 29750
12091, 216, -1310, 5, 27650, 7980, 32620
12111, 109, -1323, 66, 23520, 3010, 53200
12131, 73, -1219, 59, 15190, 4970, 62230
12151, 144, -1101, 14, 7140, 12390, 44800
12171, 234, -1258, 6, 8470, 19670, 65800
12191, 269, -1198, -41, 7490, 15750, 93730
12211, 175, -1066, -60, -1260, -1120, 87500
12231, 151, -1056, -45, -1680, -9520, 80290
12251, 55, -998, -15, 3150, -8120, 69160
12271, 137, -999, -71, 3920, 5600, 66850
12291, 199, -851, -160, -1470, 9590, 65800
12311, 146, -870, -170, -5670, -4830, 58100
12331, 15, -913, -82, 2800, -20020, 56000
12351, -88, -984, 0, 15120, -23240, 56840
12371, -85, -946, 19, 18900, -12880, 53270
12391, -143, -843, 0, 15260, -8190, 37100
12411, -165, -886, 4, 11480, -5740, 22540
12431, -210, -885, 73, 8890, -12390, 32200
12451, -215, -1103, 195, 10290, -22400, 39200
12471, -196, -1094, 186, 8400, -22750, 35980
12491, -205, -927, 119, -5880, -19670, 25900
12511, -221, -689, -4, -25410, -17010, -13300
12531, -283, -680, -37, -38850, -29890, -35070
12551, -162, -822, 44, -33320, -40600, -6160
12571, -174, -891, 130, -14000, -29750, 23520
12591, -131, -769, 111, -18900, -7980, 12600
12611, -176, -741, 103, -25620, -10920, 4970
12631, -165, -549, 48, -23450, -10780, -10360
12651, -90, -511, 63, -18690, -9100, 6790
12671, -106, -613, 117, -13230, 6790, 32480
12691, -136, -488, 26, -24990, 15330, 51800
12711, -208, -458, -19, -32060, 9590, 39550
12731, -247, -380, -84, -34510, 350, 19740
12751, -260, -447, -131, -29190, -2240, 1120
12771, -252, -645, -124, -14980, 6510, -2240
12791, -267, -659, -156, -6300, 13020, 4130
12811, -265, -810, -101, 770, 15610, 2240
12831, -303, -943, -67, 10570, 9170, -6650
12851, -364, -956, -58, 13930, -3290, -24990
12871, -276, -1006, -46, 12950, -4200, -26950
12891, -194, -1033, -23, 16660, 7980, -9660
12911, -219, -1144, 25, 21000, 14280, 770
12931, -247, -1097, 9, 17430, 10290, -1750
12951, -240, -1036, -17, 8820, -1120, -20160
12971, -230, -985, -29, 4340, -1890, -22050
12991, -200, -1009, -47, 7070, 5880, -13090
13011, -197, -1021, -61, 10290, 10150, -4760
13031, -171, -967, -105, 8750, 10290, -2450
13051, -174, -1064, -29, 6720, 6790, -6720
13071, -210, -1082, 9, 10500, 5180, -4200
13091, -242, -1065, 35, 10220, 2660, -4830
13111, -208, -1048, -30, 6230, 6090, -2940
13131, -150, -996, -80, -560, 10080, 1890
13151, -121, -1002, -90, -4900, 6720, -4970
13171, -204, -1001, -47, -2800, -700, -6930
13191, -220, -959, -62, 0, -6230, -8050
13211, -204, -965, -75, 840, -3640, -5880
13231, -187, -972, -77, 2590, 3220, -1750
13251, -144, -1023, -71, 4200, 4970, -2940
13271, -182, -1013, -40, 5810, 3220, -980
13291, -231, -1011, -12, 5670, -3500, 560
13311, -222, -992, -25, 3850, 420, 1400
13331, -177, -952, -57, 2940, 4900, 280
13351, -139, -1003, -37, 5250, 14420, -6580
13371, -136, -1051, -29, 6580, 32270, -21140
13391, -181, -959, -50, 5390, 41020, -29890
13411, -246, -978, -33, 3220, 35000, -23170
13431, -202, -1066, 14, 3010, 26600, -2590
13451, -160, -976, -62, -4340, 17640, 9450
13471, -115, -989, -99, -4900, 26950, 20720
13491, -139, -1028, -69, -3430, 44870, 25200
13511, -262, -974, -48, -980, 34370, 22890
13531, -352, -955, -31, 4620, 28770, 19950
13551, -224, -987, -7, 6510, 38990, 45570
13571, -142, -1008, -76, 1190, 55020, 84210
13591, -179, -978, -127, 350, 70420, 98140
13611, -436, -952, -61, -4200, 62930, 70560
13631, -472, -963, -33, -19040, 15330, 12110
13651, -273, -835, -105, -27790, -14980, 11550
13671, -168, -972, -179, -14910, 5320, -8820
13691, -346, -978, -50, -7840, -2240, 5950
13711, -370, -1041, -24, 16800, -4550, 8610
13731, -399, -894, -84, 19530, 3780, -6790
13751, -342, -898, -115, 18480, 37800, 30380
13771, -293, -937, -150, 23450, 69300, 65940
13791, -199, -1114, -74, 8890, 51660, 65520
13811, -428, -994, 7, 14560, 29960, -1120
