T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
10251, 44, 230, 1146, 13510, -20580, 57610
10271, 197, 93, 1110, 19810, 10150, 30730
10291, 238, 19, 1055, -1120, 5600, 23240
10311, 17, 90, 861, -14490, -14770, 36540
10331, -101, 189, 1041, -8260, -33390, 51310
10351, 29, 140, 1112, 3920, -21210, 42770
10371, 122, 73, 1099, 3920, 8400, 16380
10391, 69, 34, 975, -6440, 15890, 7210
10411, -16, 79, 1090, -15470, -13650, 15820
10431, -93, 69, 1036, -12180, -15120, 22540
10451, 6, 30, 1108, -12040, -7420, 13790
10471, 120, 34, 1172, -7980, 8470, -3360
10491, 121, 43, 1061, -4060, 27230, -17710
10511, -47, 57, 921, -10710, 16240, -11900
10531, -146, 134, 985, -11410, -4830, -1610
10551, -51, 171, 1210, 2870, -7910, -8890
10571, 3, 165, 1273, 16030, 19250, -32200
10591, 37, 30, 990, -26110, 4410, -43890
10611, -52, -28, 849, -42700, -25900, -26810
10631, -46, -116, 883, -34510, -26250, -23170
10651, -58, -60, 1015, -11270, -6580, -39060
10671, -20, -35, 1039, 1680, 29540, -59010
10691, 5, -88, 904, -4550, 30380, -60270
10711, -47, -98, 903, -7350, 12880, -51100
10731, -120, -25, 987, -1680, 560, -50330
10751, -130, -12, 913, 2940, -4690, -60480
10771, 9, 42, 928, 9030, 7840, -75460
10791, 88, 69, 1018, 9590, 49280, -93520
10811, -75, 33, 900, -3920, 54670, -79590
10831, -215, 11, 792, -22400, 8190, -48930
10851, -214, 20, 974, -19390, -17850, -56910
10871, -83, 15, 1094, -7420, 8960, -91000
10891, 45, -94, 1084, -9450, 31150, -107590
10911, 0, -240, 948, -22680, 22960, -92750
10931, -131, -248, 1082, -24780, 10570, -58030
10951, -226, -175, 1077, -7210, -6930, -59640
10971, -83, -186, 1167, 8260, -1960, -89740
10991, -21, -112, 1337, 18410, 23520, -109760
11011, -52, -192, 1257, 10150, 22890, -108080
11031, -171, -250, 1130, -10010, -1960, -81270
11051, -243, -274, 960, -14770, -18060, -70420
11071, -119, -335, 912, -3220, -490, -85120
11091, 0, -296, 1102, 14560, 18620, -99050
11111, 75, -348, 1220, 24920, 35140, -105980
11131, -183, -300, 981, 14980, 32690, -88620
11151, -266, -317, 726, 1960, -4550, -62790
11171, -2, -257, 1196, 11970, -15960, -58100
11191, 72, -283, 1313, 37100, 37310, -80570
11211, 1, -371, 965, 25970, 60270, -73080
11231, -258, -251, 764, -7700, 2030, -25970
11251, -305, -111, 925, -10150, -30800, -8680
11271, -9, -152, 1270, 16240, -15050, -24430
11291, 103, -265, 1162, 32480, 18410, -49980
11311, -41, -290, 823, -15820, -17570, -6370
11331, -212, -150, 802, -1610, -21350, -6370
11351, -161, -30, 1065, 23450, -2520, -26880
11371, 74, -60, 1286, 22540, 16660, -42770
11391, 97, -266, 956, -15540, -2660, -24290
11411, -22, -328, 634, -36120, -35070, -1470
11431, -154, -202, 720, -11270, -22820, -11340
11451, 58, -191, 1002, 30170, 1400, -38640
11471, 291, -235, 1233, 36820, 25830, -52710
11491, 120, -263, 823, 3640, 9380, -27090
11511, -26, -166, 783, -8820, -32270, -280
11531, -36, -124, 875, 6860, -17010, -7840
11551, 136, -166, 995, 21000, -11410, -20720
11571, 137, -118, 1111, 25410, 6930, -27650
11591, 88, -81, 1080, 16520, 11270, -18760
11611, 81, -168, 914, 1680, -9940, -10360
11631, 171, -235, 936, -4200, -27370, -6160
11651, 186, -153, 1069, 8190, -11410, -9100
11671, 116, -156, 1042, 17500, 16730, -10010
11691, 19, -152, 896, 11620, 23170, -70
11711, 40, -117, 966, 8050, 14140, 8120
11731, 44, -98, 1108, 15680, 18550, 3220
11751, 41, -85, 1134, 18830, 16310, 2240
11771, 27, -122, 1019, 8750, 8120, 6160
11791, 56, -180, 977, -3010, 4900, 10920
11811, 23, -154, 1015, -5040, 5040, 13860
11831, 5, -144, 1032, 2730, 2170, 12320
11851, 36, -137, 1056, 6580, 3780, 8540
11871, 136, -165, 1074, 3290, 8050, 8050
11891, 120, -134, 1089, -210, 15120, 8680
11911, 68, -108, 1083, -1120, 17990, 13580
11931, 3, -73, 946, -2660, 3290, 16660
11951, 181, -174, 966, -8540, -10640, 16100
11971, 141, -155, 1013, -12740, -3850, 12600
11991, 57, -103, 1070, -8960, 2380, 13930
12011, -21, -130, 905, -10500, -2450, 21280
12031, 28, -160, 873, -11760, -11060, 23590
12051, 42, -125, 958, -630, -3920, 20790
12071, 61, -104, 1096, 10990, -4410, 21280
12091, 69, -99, 1057, 9450, 4830, 20440
12111, 53, -125, 1017, 770, -8050, 25060
12131, -27, -87, 1041, 1610, -24290, 28910
12151, 12, -84, 975, 5250, -28420, 25760
12171, 96, -115, 1030, 6860, -11690, 20020
12191, 40, -109, 981, 5670, 8400, 25830
12211, -46, -84, 934, 3990, 5110, 37450
12231, -103, -54, 998, 6510, -2520, 42070
12251, -95, -66, 938, 6930, -6720, 34370
12271, 230, -167, 1108, 4760, -14420, 20860
12291, 146, -135, 934, 3290, 20790, 23170
12311, 36, -97, 944, -4410, 7910, 46970
12331, -58, 16, 1023, 3150, -16870, 62160
12351, -127, 47, 979, 9240, -14210, 52220
12371, 245, 7, 1165, 12040, -16800, 33460
12391, 290, -18, 1185, 13160, 17920, 18130
12411, 58, 1, 908, -8400, 25830, 39900
12431, 20, 50, 987, -23800, -26600, 71750
12451, 45, 51, 976, -17850, -19740, 68320
12471, 228, 39, 1088, -9800, -420, 47040
12491, 298, -16, 1014, -3850, 10010, 33600
12511, 176, -33, 883, -13370, -3080, 45220
12531, 138, -44, 866, -20090, -30450, 70700
12551, 47, 13, 918, -10640, -42770, 86450
12571, 247, 17, 1066, 8890, -21490, 74760
12591, 254, 19, 1089, 20370, 13230, 57890
12611, 65, 83, 945, 12950, 36400, 58870
12631, 3, 118, 1028, 3570, 14210, 75180
12651, -114, 138, 995, 10220, 10430, 70420
12671, 77, 167, 901, 13020, 7140, 55510
12691, 457, -20, 1358, 13860, 2380, 30170
12711, 87, 29, 984, 7630, 27300, 18760
12731, -88, 106, 855, -13790, -60340, 94150
12751, -39, 125, 923, 8820, -22120, 77070
12771, -143, 207, 1059, 31640, 19600, 48650
12791, 11, 291, 1207, 39270, 26530, 22050
12811, 114, 165, 1242, 16100, 28210, 24290
12831, -91, 143, 828, -23030, -28910, 58100
12851, -200, 149, 920, -24500, -69790, 63980
12871, -302, 213, 1156, 1190, -45220, 32270
12891, -105, 194, 1077, 6090, -16030, -1750
12911, 174, 23, 1102, -9450, 17920, -10220
12931, 69, -58, 923, -30030, 2170, 16100
12951, -54, 2, 978, -30100, -56350, 38990
12971, -68, 49, 968, -9450, -55720, 30660
