T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
11435, -391, -911, -177, -35770, -23730, 7560
11455, -399, -913, -181, -33110, -26460, 15050
11475, -395, -911, -181, -23240, -23660, -1820
11495, -388, -915, -176, -12250, -15820, -31010
11515, -380, -922, -172, -8120, -5390, -52710
11535, -378, -919, -172, -11270, 910, -50820
11555, -382, -914, -176, -13300, -2450, -27510
11575, -389, -911, -179, -11340, -8260, -4340
11595, -401, -924, -184, -8050, -6650, -420
11615, -403, -942, -185, -2310, 2170, -17220
11635, -392, -940, -182, 4480, 14210, -42700
11655, -374, -920, -171, 10080, 22890, -57540
11675, -375, -910, -171, 13930, 21770, -46690
11695, -386, -920, -177, 13300, 15960, -18130
11715, -401, -933, -186, 8470, 16380, 2870
11735, -403, -935, -185, 7910, 23030, 1330
11755, -393, -921, -178, 16800, 29610, -17430
11775, -373, -903, -167, 28630, 34790, -38430
11795, -371, -905, -167, 35560, 36400, -43120
11815, -388, -924, -175, 33250, 34160, -24780
11835, -400, -936, -182, 24010, 33250, 1050
11855, -403, -934, -182, 20650, 33460, 13230
11875, -393, -917, -179, 29470, 31570, 7350
11895, -369, -881, -164, 42840, 35140, -18970
11915, -358, -861, -156, 37030, 36750, -11970
11935, -367, -870, -162, 27440, 34300, 8960
11955, -384, -895, -171, 23870, 28770, 26110
11975, -393, -911, -175, 30310, 22050, 27510
11995, -390, -908, -173, 37100, 19740, 15750
12015, -378, -895, -168, 36610, 23450, 770
12035, -369, -885, -161, 30870, 25970, -3710
12055, -376, -892, -164, 22680, 21140, 10710
12075, -390, -916, -171, 15960, 10850, 33040
12095, -406, -942, -178, 14840, 980, 43330
12115, -426, -989, -187, 15470, -2660, 35210
12135, -432, -1020, -191, 13160, 280, 15610
12155, -403, -980, -176, 8400, 2870, 1050
12175, -376, -911, -161, 770, -3220, 10640
12195, -371, -863, -159, -8610, -17080, 41020
12215, -381, -871, -165, -15120, -29820, 65450
12235, -413, -937, -183, -16730, -34020, 63840
12255, -435, -1003, -192, -14280, -29820, 35910
12275, -409, -983, -179, -9660, -22820, -2380
12295, -369, -917, -159, -8680, -22330, -20370
12315, -365, -883, -158, -16450, -32200, 1610
12335, -390, -899, -172, -30870, -47180, 46830
12355, -423, -944, -189, -43120, -54880, 74130
12375, -432, -971, -193, -45430, -51940, 61040
12395, -408, -948, -181, -35210, -44030, 16380
12415, -359, -887, -158, -23450, -37100, -27930
12435, -343, -846, -149, -22330, -36470, -37380
12455, -372, -880, -164, -32550, -45360, -4830
12475, -416, -947, -188, -45150, -56280, 38850
12495, -439, -987, -200, -50610, -59220, 53970
12515, -417, -959, -188, -43750, -52080, 26390
12535, -374, -903, -167, -30800, -39340, -23590
12555, -345, -856, -153, -23520, -29050, -56280
12575, -349, -850, -156, -26110, -29260, -45990
12595, -389, -898, -177, -41650, -44170, 29820
12615, -420, -950, -192, -39690, -39620, 26250
12635, -418, -951, -193, -29540, -24990, -13020
12655, -374, -885, -170, -18480, -8190, -58170
12675, -330, -812, -147, -13090, 840, -73430
12695, -327, -812, -149, -16030, -1050, -48650
12715, -384, -909, -175, -22190, -6720, -8890
12735, -452, -1039, -209, -22890, -5880, 7280
12755, -464, -1071, -214, -13580, 5180, -17080
12775, -403, -967, -184, 1470, 18690, -59150
12795, -357, -886, -162, 8680, 27230, -76720
12815, -357, -879, -163, 3360, 28700, -54880
12835, -387, -924, -179, -5040, 24780, -14770
12855, -421, -969, -197, -3710, 20580, 9310
12875, -423, -970, -194, 10080, 22120, -1890
12895, -397, -936, -180, 26950, 31920, -37170
12915, -371, -905, -167, 33600, 44520, -63070
12935, -363, -901, -167, 28910, 51730, -56980
12955, -379, -914, -173, 21210, 48860, -24010
12975, -399, -928, -185, 20790, 39410, 10780
12995, -401, -924, -181, 27440, 33530, 23030
13015, -391, -905, -178, 35630, 38150, 6720
13035, -376, -892, -170, 40180, 49280, -20090
13055, -371, -899, -167, 41160, 56770, -33180
13075, -376, -912, -169, 39690, 54600, -21140
13095, -390, -929, -176, 37660, 44800, 7490
13115, -404, -938, -182, 35770, 35350, 32340
13135, -399, -927, -179, 34020, 34440, 35420
13155, -387, -911, -173, 33460, 39760, 19880
13175, -381, -913, -169, 36120, 42000, 4340
13195, -380, -919, -167, 38990, 37170, 3220
13215, -385, -915, -170, 35910, 29680, 17780
13235, -395, -912, -171, 25410, 23520, 39480
13255, -397, -911, -176, 15260, 19600, 53270
13275, -392, -909, -171, 13020, 17640, 48650
13295, -389, -916, -167, 16380, 16240, 32690
13315, -390, -932, -169, 14840, 8890, 21140
13335, -390, -929, -169, 4130, 5810, 30590
13355, -391, -915, -170, -8260, 840, 45920
13375, -396, -908, -172, -13230, -7490, 55160
13395, -393, -907, -171, -10430, -13510, 46690
13415, -396, -919, -171, -7980, -14910, 28280
13435, -402, -945, -176, -9310, -15890, 14140
13455, -403, -966, -176, -14210, -17920, 9170
13475, -401, -959, -176, -22400, -22190, 15820
13495, -398, -929, -173, -29890, -31780, 33600
13515, -395, -907, -174, -32340, -42070, 45220
13535, -396, -906, -173, -32690, -43820, 36260
13555, -397, -919, -173, -31990, -40670, 15260
13575, -396, -932, -175, -29890, -39690, -3080
13595, -389, -931, -172, -27860, -41300, -12600
13615, -388, -924, -172, -27580, -47040, -7770
13635, -390, -919, -176, -30170, -55090, 8820
13655, -395, -910, -176, -36820, -57050, 20020
13675, -389, -899, -175, -39900, -52500, 12320
13695, -386, -901, -173, -35140, -48230, -6720
13715, -382, -906, -172, -27440, -46480, -23590
13735, -377, -903, -169, -22330, -45850, -31430
13755, -379, -906, -172, -23030, -44730, -27440
13775, -389, -912, -176, -29750, -42630, -14350
13795, -390, -911, -179, -34930, -38640, -6230
13815, -392, -916, -179, -31780, -33740, -12600
13835, -395, -938, -183, -22120, -29190, -27720
13855, -396, -957, -182, -13790, -23520, -42070
13875, -385, -939, -178, -11130, -16450, -48230
13895, -379, -908, -174, -14210, -11130, -40040
13915, -379, -891, -175, -17990, -9450, -21770
13935, -392, -912, -182, -16380, -8330, -10010
13955, -409, -957, -189, -9030, -3780, -15680
13975, -412, -983, -191, 490, 5250, -35420
13995, -390, -963, -180, 8750, 16380, -57470
14015, -371, -911, -169, 10430, 24080, -42350
14035, -374, -891, -171, 5740, 20300, -8890
14055, -391, -906, -178, 5040, 20720, 7490
14075, -407, -933, -187, 11200, 28210, -4760
14095, -407, -944, -184, 23380, 38010, -33740
14115, -383, -925, -173, 35350, 44660, -55860
14135, -364, -900, -164, 37520, 47040, -51520
