T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
14712, 47, -263, 951, 1680, -140, 15960
14732, -27, -266, 870, -1470, -11130, 14630
14752, -63, -236, 953, 490, -6650, 21490
14772, -99, -159, 1121, 7000, 1890, 27580
14792, -158, -139, 1024, 13510, 11970, 24780
14812, -80, -186, 900, 4550, 5180, 18830
14832, 120, -197, 1006, -4830, -13370, 14910
14852, 208, -182, 987, -770, -15610, 12110
14872, 107, -55, 1092, 5110, -15750, 20300
14892, 59, 44, 1116, 17850, 3780, 27440
14912, 106, 64, 1074, 15470, 15960, 18200
14932, 71, 41, 944, 12810, 18200, 18690
14952, -3, 110, 1109, 15050, 13650, 22610
14972, 13, 86, 1011, 6860, -2100, 25130
14992, 205, 24, 1090, -6090, -8120, 17290
15012, 91, 53, 981, -6930, 1680, 15120
15032, 12, 48, 897, -4620, 7070, 19040
15052, -4, 75, 1071, 630, 9800, 18340
15072, 0, 79, 1042, -4830, -2450, 17640
15092, 143, 18, 1022, -15820, -8820, 11480
15112, 91, -7, 921, -12460, -2380, 7070
15132, 110, -42, 878, -5460, 4690, 8960
15152, -6, 78, 972, 420, 7140, 14280
15172, -21, 82, 1027, 8470, 7770, 12460
15192, 47, 53, 1037, 12670, 2800, 4480
15212, 40, 22, 1010, 11060, -2240, 910
15232, 112, 70, 1063, 7280, -7210, 2030
15252, 69, 138, 1034, 4830, -10290, 6230
15272, 78, 149, 1026, 4200, -4830, 8330
15292, 15, 135, 914, 6020, 1260, 3850
15312, 4, 184, 1057, 4900, -4270, 1470
15332, -13, 206, 1051, 5530, -6020, -770
15352, -15, 208, 1048, 1680, -4830, -2520
15372, 47, 151, 1014, 630, -3290, -5530
15392, 70, 119, 1028, 350, -770, -11830
15412, 99, 125, 1113, -350, -5250, -14770
15432, 73, 162, 1114, 1120, -6790, -13230
15452, 84, 142, 1019, 1400, -3990, -12880
15472, 77, 88, 977, 1120, -1260, -17150
15492, 66, 81, 1007, 3290, 840, -21980
15512, 68, 110, 1072, 4480, -490, -22610
15532, 160, 32, 950, -560, -7420, -22540
15552, 164, -12, 953, -8960, -15120, -25550
15572, 54, 7, 966, -5320, -9170, -28280
15592, 57, 18, 1088, 4760, 6930, -30240
15612, 57, -12, 1026, 1890, 12250, -37450
15632, 32, -59, 924, -3780, 6370, -38640
15652, 70, -118, 863, -5880, -2800, -39270
15672, 64, -102, 892, -4900, -10920, -36120
15692, 1, -18, 999, -70, -10570, -33740
15712, 0, -8, 1086, 8330, 6790, -40250
15732, 49, -46, 1040, 5460, 15540, -47530
15752, 134, -63, 989, 840, 11970, -50890
15772, 129, -57, 1023, -280, -6510, -45430
